"Gene1","Gene2","Correlation"
"LSMEM2","MCEMP1",-0.0164001221526667
"CCR3","CORIN",0.0163831586269304
"ADGRL2","LIPJ",-0.0163813538920231
"CDH4","MCAM",0.0163727179078981
"AQP4","SHKBP1",0.0163674686829759
"CX3CR1","PSCA",-0.0163618294664801
"CCDC154","FBLN7",-0.0163547602389164
"BAIAP2L1","SLC13A3",0.0163507830185374
"OCA2","PSCA",0.0163416691058831
"PARD3B","TRO",-0.0163279636408065
"GAS7","GPC4",0.0163069017945327
"ATP8A2","TMEM40",-0.0163002171171299
"CCDC168","MCEMP1",-0.0162906198542041
"CA9","ZBED3",0.0162903197438098
"CHRNA1","MBP",0.0162824209751606
"PRRT3","SLC4A7",-0.0162725018034122
"AADAT","AQP1",-0.016263980924718
"CORIN","FER1L5",-0.0162495583774116
"GPC4","MMP25",-0.016246439434947
"GPC4","NCS1",0.0162462163420532
"CACNA1E","XYLT1",-0.0162353874964885
"ANPEP","OCA2",0.0162341294838995
"APOBR","EPCAM",0.0162219312807448
"CLDN3","ICOS",0.0162120476313549
"ERMN","PRRT3",0.0162093761863899
"DNAJC18","PARD3B",0.016208156924897
"NTSR1","SLC4A8",-0.0162068655147884
"DOK3","ITGB3",-0.0162062379912809
"LPAR3","NT5E",-0.0162015889750751
"CALCRL","OCA2",-0.0161969788804948
"C3orf14","SLC19A1",0.0161955854375955
"CEACAM5","GRPR",0.0161908729396157
"ANO1","CCR3",-0.0161803399149471
"MET","RAMP3",-0.0161784304868575
"CCR2","CHRNA2",0.0161762865570016
"GABRG1","MUC1",-0.0161742113642389
"APBB1","UTRN",0.0161713342030664
"CLDN18","MMP25",0.0161700846052057
"FAM171A1","PLCD3",-0.0161637656827819
"CLDN18","SLC4A4",0.0161601564663905
"PSD2","SVIL",-0.0161348860870237
"CXCR2","TBC1D30",0.0161288718620245
"CORIN","USP53",0.0161209097734652
"CEACAM5","EHD2",0.0161206685585237
"DOK3","ERMN",0.0161123511051997
"KCNH8","PRKD1",0.0161097621427949
"LRRIQ3","SERINC2",-0.0161084397632333
"GRIK1","TBC1D30",0.0161031728015073
"AQP5","IL2RG",-0.0161022708281676
"CORIN","NTRK2",-0.0160985584998257
"GLP2R","LSMEM2",0.0160972612023033
"NECTIN4","SCUBE3",0.0160956766148578
"CALCR","CDH2",0.0160943284442801
"CLCA4","ESAM",-0.0160917356617559
"ABCC4","PCDHB4",-0.0160892483969288
"CHRM3","MCEMP1",-0.01608586648251
"ADRA1B","LRFN2",0.0160748439505422
"ITGA7","LSMEM2",0.0160736673296082
"GLP2R","NECTIN4",-0.0160701558988282
"FKBP2","ICOS",0.0160617749290932
"HAS1","SERINC2",-0.0160593822143164
"ALK","LPAR6",0.0160511159498269
"PLPPR5","UBE2S",-0.0160422853135273
"SLC22A18","TREML4",0.016039828071505
"FCGBP","LRRIQ3",0.0160395167795392
"ARHGEF15","PLAUR",0.0160300347229713
"DOK3","PTPRG",0.0160247814561077
"GRIK5","NCS1",-0.0160238045856453
"ESAM","NECTIN4",0.0160181444372392
"BLNK","SUSD2",-0.0160179753004185
"PCDHB12","RAMP3",-0.0160173938884295
"SVIL","TRAT1",0.016010634157321
"KANK3","SEMA6D",-0.0160071466626504
"PARD3B","PCDHB4",-0.0160055668628046
"CCDC136","GABRG1",-0.0159955231269193
"CX3CR1","ITSN1",-0.0159854199484801
"CNR1","LPAR6",-0.0159844404648671
"FIBCD1","RAB25",0.0159806296221482
"ABCC4","SAMD4A",0.0159775996705658
"NRXN1","SLC5A12",-0.0159732543276188
"CLDN19","RGS9BP",0.0159724865874178
"BASP1","ITSN1",0.0159695965616392
"AQP5","MC5R",0.0159692834778958
"GUK1","TRO",0.0159644706636125
"LINGO1","SLC1A6",-0.0159632199143456
"CYBRD1","FER1L5",-0.0159611480275544
"GAB2","RAMP3",-0.0159602080721232
"ADRB2","LSMEM2",0.0159566156626741
"MC5R","SLC5A12",0.0159532771572892
"CLDN9","SVIL",-0.0159506256481403
"SLC27A1","SLC2A1",0.0159465796906014
"ADGRD1","ERMN",-0.0159461803410879
"LINGO1","SCN7A",-0.0159458538905089
"CLCA4","FBLN7",0.0159453056879179
"FER1L5","HAS1",-0.0159445801187538
"SLC20A1","SLC22A18",0.015943170974267
"ABCC3","EDNRB",-0.0159407891742857
"EDA2R","KLK7",-0.015934681850146
"GRPR","NECTIN4",0.0159329538438879
"ATP8A2","DUS1L",-0.0159280587019905
"CSF1","PSD2",0.0159002522244892
"FIBCD1","TPRN",-0.0159000836706998
"EPS8","ITGB3",-0.0158960798222142
"MCAM","SLC26A6",0.0158929954657541
"ADAM12","GRIK1",-0.0158858370717917
"ITGA7","PTPRG",0.0158789240515746
"B3GALT2","GRPR",-0.0158769109798128
"EPS8","PDE3A",-0.0158703245736425
"GPC3","PCDHA5",0.0158619504487385
"CALCR","SCEL",-0.0158453887277789
"OCA2","PDE3A",-0.0158244873120817
"CLDN9","ITGB3",0.015821223661101
"EPCAM","LRFN2",-0.0158206431223114
"ADRB2","GLP2R",0.0158178166221134
"GABRG1","SCN5A",-0.0158156880854126
"CEACAM7","UTRN",0.0158142216206774
"NTNG1","PRRT3",0.0158021414933365
"AQP3","CCR3",0.0157963446961626
"ARHGAP19","RAMP3",-0.0157935841556591
"PCDHA5","SHKBP1",0.015782785321136
"CCDC168","THBS2",-0.0157785260663537
"GFRA2","RAB25",0.0157709680193443
"PRRT3","SCN7A",-0.0157667124829214
"ABCA1","CST6",0.0157630238142179
"CACNA1E","SLC20A1",-0.0157480226208978
"CCDC168","GNG2",-0.0157409061495474
"ADGRD1","AQP3",0.0157341662522355
"NOS1","SLC4A4",-0.015733671520199
"CLCA4","LGR6",0.0157258215475085
"CD248","CDH17",0.0157219452628152
"CFL1","SNTG2",0.0157200807969129
"FAM171A1","NECTIN4",0.0157169071742966
"CDH2","KANK1",-0.0156998544640601
"BAIAP2L1","CLDN18",-0.0156983417923265
"LRFN2","NTSR1",-0.0156976891542172
"ADRB2","PLAUR",0.0156961154420023
"EPHB2","PIEZO2",0.0156953522568058
"CLDN19","RAB3B",-0.0156880187136971
"CALCR","SAMD4A",0.0156780093121844
"PRRT3","PTPRB",-0.015669985903767
"PLXNA4","PRKD1",-0.0156642263543284
"CCR4","PDE3A",-0.0156604556082316
"AQP4","PTPRB",0.0156586942332166
"EFR3B","SLC13A3",0.0156464978881657
"CHRM3","SLCO5A1",-0.0156405535561746
"ADAM33","FGFR2",0.015640157850679
"GABRG1","RECK",0.0156382321553923
"ADAM12","EZR",-0.0156377940559042
"GPC3","SLC35G2",0.0156351551989017
"CDH10","PLXNA4",0.0156339559376664
"FER1L5","PCDHA5",0.0156309638235824
"PRKD1","SLC5A12",-0.0156299078512663
"APBB1","SIPA1L3",-0.015626279064207
"DNAJC18","PSCA",-0.0156249337571902
"FLVCR1","MAGI1",0.0156222857842888
"GAS7","SUSD2",-0.0156175428439647
"NCS1","SLIT3",0.0155994582451909
"ITGB3","MYO1G",0.0155970103353905
"CHRNA1","CST6",-0.015594932420322
"KANK3","LIPJ",-0.0155908418492333
"SCN7A","TNFRSF9",-0.0155898771596106
"CALCRL","PLXNA4",-0.0155862324351659
"CD9","CLEC4F",-0.0155855457620486
"AQP5","ICAM2",-0.0155798549771804
"ADD3","CACNA1E",-0.015579420977359
"ADD3","MS4A15",0.0155776357605776
"SDC2","VANGL1",-0.0155737888425574
"ITGA7","PARD3B",0.0155727050522382
"ALK","TTC7B",0.0155675212518398
"MAP4K1","PANX2",0.0155622215232105
"IYD","PLPP2",0.01556003254922
"ANO2","TRAT1",-0.0155556861908347
"CST6","GABRA3",0.0155520659089797
"GRIK1","ROBO3",-0.0155519543738482
"LIPJ","NCAM1",-0.0155508894656872
"DSEL","SLC4A4",0.0155494199429546
"SUSD2","TRABD2B",0.0155466410276871
"CFL2","GRIK5",0.0155444295649633
"GABRG1","LRCH2",0.0154998699931482
"ILDR2","MCEMP1",0.0154892780007184
"CD48","PARD3B",0.0154879329854204
"KLHDC7B","MMP25",-0.0154820069438021
"OXGR1","TNFSF13B",-0.0154782351688843
"DUS1L","KISS1R",0.0154763026895901
"LRRIQ3","RAB25",0.0154701004969987
"CD248","PSD2",0.0154655118611566
"AQP5","PTPRG",0.0154654767534787
"ELN","SLC20A1",0.0154649512145569
"FBLN2","LRFN2",0.0154547314247069
"CACNA1E","NTSR1",-0.0154511476097864
"DGKB","PLPPR5",0.015450831980244
"DUS1L","FCGBP",0.0154364776409706
"SHKBP1","SLC5A12",0.0154334980932092
"CA9","KCNK9",0.0154272159181751
"GRIK1","PTK7",0.0154262930935346
"FILIP1L","PRIMA1",-0.0154202036856582
"CACNA1E","NECTIN4",-0.015414645305112
"EPCAM","ROBO4",0.015406170196538
"APOBR","LRCH2",-0.0153896295951322
"OCA2","PIEZO2",0.0153783314816338
"ABCC4","PDE3A",0.0153661262843564
"FAM171A1","SLC26A6",-0.0153625224379147
"CDH5","KCNB2",-0.0153532904545449
"ANO2","PLPP2",-0.0153480271644402
"GALR1","NTSR1",0.0153476014363557
"ATP8A2","COL17A1",-0.0153474972455067
"TGFBR2","ZBED3",0.0153389585012056
"LRP1","SLC4A8",-0.0153377080330507
"SLC26A6","SLC4A4",-0.0153368065929168
"VANGL1","ZDHHC2",0.0153328995933067
"CX3CR1","VANGL1",0.0153292705895036
"AQP1","PLCD3",0.0153285560160626
"CCDC69","MCEMP1",0.015326570225072
"CRB3","RAI2",0.0153251586442033
"AADAT","PLAUR",-0.0153184389073738
"ADD3","SNTG2",0.0153177157269341
"CORIN","HAS1",-0.015306162952905
"BASP1","PSCA",0.0152978591117395
"GABRA3","ILDR2",0.0152917568807038
"AQP5","CLEC4F",0.0152914881065545
"EHBP1","SLC4A4",0.0152887814090262
"ADRA1B","ALK",-0.015280758546563
"CEACAM5","SLC16A7",0.0152751006864675
"CFL1","SLC14A1",-0.0152714464155457
"DGKB","ROBO3",-0.0152631143301298
"GABRA3","PKP3",-0.0152523221510916
"ADRA1B","SLC1A6",0.015246663000827
"MPL","TTC7B",0.0152365279908662
"RGS9BP","XYLT1",0.0152282319960281
"CDH10","SLC16A7",-0.0152261099009027
"EPCAM","RGS19",-0.0152239767719095
"ITGB3","PIK3C2G",-0.0152234939704403
"IL6ST","LPAR6",-0.0152228075792355
"MC5R","NT5E",-0.0152225902534579
"CEACAM5","SLC13A3",0.0152223063051078
"LSMEM2","PCDHA5",-0.0152137219771378
"AQP5","CALCR",-0.0152056666052374
"FZD4","MUC1",0.0151996550497215
"CLIC5","PCDHA5",0.0151857287836561
"CHRM3","NCAM1",-0.0151773973893634
"SLC13A3","SRCIN1",-0.0151768169911981
"GYPC","PARD3B",-0.0151709665039522
"CCDC69","PCDHB12",-0.015170372158758
"AADAT","ABCB1",0.0151696631292199
"ELN","MUC1",-0.0151695395831375
"CALCR","CMTM7",-0.0151626862389766
"ABCC4","MS4A1",-0.0151568637148855
"GPC3","ITGB3",-0.0151532595380924
"EFR3B","LINGO1",-0.0151505390330614
"MBP","SCUBE3",-0.0151502757882401
"CD48","SCEL",0.0151487623798803
"HLA-A","NT5E",0.0151479663284975
"DUS1L","GALR1",-0.0151468966931612
"CRYBG3","CX3CL1",0.0151458686548941
"DDIT4L","LRRIQ3",0.0151446186117583
"IL2RG","NCS1",0.0151443034412081
"DGKB","FZD4",0.0151409975605085
"OCA2","SLC27A1",0.0151339183506002
"ABCC4","ANKRD35",-0.0151273672049126
"PIEZO2","PLCD3",0.0151266047333032
"LHCGR","TRAT1",-0.0151195342633747
"DGKB","LIPJ",0.0151098602911693
"ADRA1B","CHRNA1",0.0151079676841404
"LSMEM2","SNTG2",0.0151043123906618
"CLIC5","PRKD1",-0.0150990181379724
"ARRDC4","SLC4A7",0.0150978433808668
"ABCC4","TBC1D30",-0.0150968673783495
"EHD2","MAP4K1",-0.0150948270689111
"GRPR","XYLT1",0.0150914401889299
"AMOTL2","ANKRD35",0.0150902561361559
"CHRM3","OCA2",-0.015087270273947
"ITGA7","XYLT1",-0.0150831050790359
"CORIN","MBP",0.0150729272256487
"FGFR2","GRIK5",-0.0150713972724168
"FER1L5","NOS1",0.0150713734950759
"CCDC136","DGKB",-0.0150676569707295
"CRHR2","THBS2",-0.0150661370363993
"MRGPRF","PSCA",0.0150659123766446
"ABCC3","ROBO3",0.015053051427171
"LPAR3","PTPRM",0.0150507595598337
"CDH5","SHKBP1",0.0150471752273876
"MCEMP1","TRABD2B",0.0150461283129614
"CLDN19","PLEKHN1",0.0150412556175963
"SHKBP1","SLC19A1",-0.0150411208745253
"AADAT","CD48",0.0150369894573518
"GAB2","MRGPRF",0.0150263328020845
"PLEKHN1","PLPPR5",0.015026173942485
"KCNB2","PTPRB",-0.0150171389264674
"ALK","GABRA3",0.0150111552596612
"ANO1","ARHGEF15",-0.0150070592833497
"FBLN2","SCEL",-0.0150063450167262
"ABCC4","TRO",-0.0150051410694094
"GRIK5","NTSR1",0.0150048630641164
"CD2","SLC19A1",-0.0150029957437801
"AMOTL2","CHRNA1",0.0149883177174284
"CDH13","PRRT3",0.0149810114959962
"EPS8","GRIK5",0.0149789489759459
"C3orf14","ICAM2",-0.0149764027602972
"SLC14A1","TMEM40",0.014976145718002
"SEMA6D","VANGL1",-0.0149641499965811
"CHRNA2","SLC24A2",-0.0149637599627298
"CLDN3","PCDHB4",-0.014957640771919
"CDH4","MYO1G",0.0149548555158746
"GRIK1","PRIMA1",0.0149525042561774
"SRPRB","TNNI2",0.0149452659896012
"MS4A15","TXNIP",0.014944569874432
"FZD4","SLC9A2",0.0149330570817671
"ITGB3","PCDHB4",0.0149316869935857
"ROBO3","SLC4A4",0.0149100364315024
"GLP2R","MMP25",-0.014902479227707
"DOK3","PKP3",0.0148981658288715
"ABCA1","SLC13A3",-0.0148969550504473
"IL2RG","PTPRM",0.0148948930498463
"CD2","KCNB2",0.0148899536361945
"CORIN","IL12RB1",-0.0148882778087601
"DOK3","LRRIQ3",0.0148878218145683
"KCNK9","SLC4A4",0.0148849294751553
"PLCD3","SLCO1A2",-0.0148788410618667
"LOXHD1","PTK7",-0.014876864366378
"CLDN18","TRABD2B",0.0148766550515778
"LRRIQ3","SLC24A2",0.0148705212502247
"CLDN3","GABRG1",-0.0148681559503971
"CEACAM7","GRIK5",-0.0148606157714997
"MS4A1","RFTN2",-0.014856605343943
"ERMN","SLC16A7",-0.0148564825043987
"CHRM3","GPC3",0.0148548724101543
"AQP3","PLXNA4",-0.0148540829217968
"GABRA2","MYO1G",-0.0148460123036714
"CCDC168","ITGA7",0.0148442571181835
"ARHGAP19","MUC1",0.0148420612164692
"MUC1","TNNI2",0.0148420448442904
"CXCR2","SLC22A18",0.0148360432768936
"ADGRA2","SLC9A2",0.0148343566421621
"CDH2","GAB2",0.0148310716045605
"GABRA2","TNFSF13B",-0.0148252110629963
"CNR1","PRRT3",-0.0148176464412882
"CORIN","SCEL",0.0148152654172609
"PCDHA5","PTPRM",-0.0148145888075153
"GALR1","GLP2R",0.0148114875394182
"KCNH8","TBC1D30",-0.0148098513893655
"CCR3","SLC4A7",-0.014798302995962
"NRXN1","OCA2",-0.0147965863756177
"ABCC3","CDH10",-0.0147955220999331
"ADAM12","GAB2",0.0147948137147963
"ABCA1","CCDC168",0.0147925040953822
"CDH10","LSMEM2",0.0147915332972589
"CACNA1I","TRABD2B",0.0147833966522748
"C3orf14","EDNRB",-0.014781227466227
"KANK1","PCDHB12",-0.0147796763086058
"CORIN","MET",-0.0147778130640943
"CD9","CDH5",-0.0147776622655164
"CXCR2","GNB2",0.0147754814233316
"CNR1","CRYBG3",0.0147749737247315
"ANPEP","CX3CR1",0.0147707467553836
"MS4A15","THBS2",-0.014768369213661
"CRHR2","FGFR2",0.0147675723491704
"CNR1","PANX2",-0.0147645495554145
"CLCA4","PTPRG",0.0147572937516463
"MPL","PSD2",-0.0147568656810194
"CDH2","ICOS",0.0147546679418053
"CLDN3","NECTIN4",-0.0147494946202943
"LPAR3","MAS1L",0.0147444247587412
"ROBO3","SLC13A3",0.0147439242210406
"CDH8","TRO",0.0147336418372217
"CLDN19","LINGO1",0.0147284224745562
"ABCC3","COBLL1",0.0147273582102956
"NOS1","NTSR1",0.0147258182693104
"PLAUR","SRPRB",0.0147252339081379
"B3GALT2","CDH2",-0.0147215203727157
"CRB3","PARD3B",0.0147142526869786
"FILIP1L","MPL",0.0147087301946634
"MCEMP1","SLIT3",0.0147064330148099
"LGR6","PTPRG",-0.0147008752066058
"GLP2R","PTCH2",0.0146883054236449
"GUK1","PLCD3",-0.0146820436329328
"FGFR2","LINGO1",0.014681085367312
"ERBB2","LRFN2",0.0146703560599375
"ICAM2","SCN5A",0.0146682780745215
"AQP5","NTRK2",-0.0146657519040815
"APBB1","PSCA",-0.0146585051062897
"CX3CL1","GAB2",-0.0146574047410838
"CDH4","CHRNA1",0.0146569667180954
"CCR3","HAS1",-0.0146512979517425
"EPCAM","PARD3B",-0.0146504384337319
"FFAR4","MC5R",-0.0146428534793321
"ABCC3","FKBP2",-0.0146406380119666
"CHRNA2","FER1L5",-0.0146375350015292
"CEACAM5","GRIK5",-0.0146315600666465
"EDA2R","LPAR3",0.0146237815572645
"MAS1L","TBC1D30",-0.0146229802067206
"CACNA1I","CD2",-0.0146149470544429
"CDH5","PCDHA5",-0.0146149117909961
"CD99L2","DCT",0.0146147616520976
"DUS1L","EPHB2",0.0146145125920813
"CCR2","PRIMA1",-0.0146124178398541
"PCDHA5","SLC5A12",0.0146070171756038
"C3orf14","CFL2",-0.0146067209143732
"PIK3C2G","TGFBR2",0.0146039316535612
"CEACAM7","NOS1",0.0146038666174157
"BAIAP2L1","TXNIP",0.0145848893718285
"EFR3B","GALR1",-0.0145809621941835
"EFR3B","PARD3B",0.0145793790867409
"CFL1","OCA2",0.0145772815016335
"AQP5","GPRIN1",0.0145742165422076
"HCAR3","RFTN2",-0.0145682761643873
"PLPP2","SHKBP1",-0.0145622281121932
"COL17A1","ESAM",0.0145583667976024
"PKP3","PSCA",-0.0145533649574118
"CDH10","RAB3B",0.0145284054496332
"LIPJ","RFTN2",0.0145234861464947
"ADRB2","LOXHD1",0.0145186095441277
"NTNG1","PRKD1",-0.0145032448816945
"IYD","PPP1R16B",0.0145001005474139
"CCR2","DCT",0.014494124099319
"LPAR6","PRKD1",-0.0144937701570503
"CDH2","MC5R",0.0144931334070456
"NTRK2","SLC4A4",0.0144922449953095
"CX3CL1","KCNB2",0.0144910579597315
"CACNA1I","ICOS",0.0144741334207131
"ARRDC4","ROBO4",-0.0144685813369909
"CHRNA2","PPP1R16B",0.0144651841003073
"CDH8","SLCO5A1",-0.0144616710449507
"ARHGEF15","MCEMP1",-0.0144582789192839
"CCR4","PRIMA1",-0.0144562789046566
"MYO1G","SLC9A2",0.0144477537183415
"F2RL3","NOS1",0.0144442385439059
"B3GALT2","SDC2",0.014434674454057
"CX3CR1","FER1L5",-0.0144325289230994
"EPHB2","SUSD2",-0.014432526631106
"MCAM","PIK3C2G",0.0144320937940762
"ABCB1","CCDC154",-0.0144275445359136
"CLEC4F","HLA-A",-0.0144245570307395
"EFR3B","IL6ST",0.0144236632282848
"CACNA1E","CD99L2",0.0144173317835868
"GPR160","PSCA",-0.0144138277046642
"PCDHB4","UBE2S",0.0144116069442826
"GRIK5","ICAM2",-0.0144113313834358
"MET","MUC1",0.0144082166482925
"MPL","SNTG2",0.0143996013800492
"EDA2R","GPRIN1",-0.0143980799729751
"TMEM40","TNFRSF9",-0.0143937359623807
"GABRA2","ITGA7",0.0143866670531692
"MCEMP1","PDE3A",-0.0143750054893499
"ABCC4","OCA2",0.0143707133206307
"CHRNA2","PARD3B",0.0143604938789581
"CCR2","CD99L2",0.0143573858382441
"ICAM2","PLAUR",0.01434797295496
"AQP1","FIBCD1",-0.0143457931624361
"ERMN","SLC4A4",-0.0143399370443034
"ILDR2","KIT",-0.0143307384317592
"BLNK","COL17A1",-0.0143283039694909
"CA9","CFL1",-0.0143229049616997
"ABCB1","FGFR2",0.0143171972774317
"ARRDC4","PSD2",0.0143169687140214
"AMOTL2","TNFRSF9",0.0143167159426353
"CFL1","SLC35G2",0.0143104575994384
"LSMEM2","SLC19A1",-0.0143041011769912
"PANX2","PPP1R16B",-0.014293033403689
"CDH4","CNR1",0.0142835489340512
"CLDN18","KANK3",-0.0142812349175157
"LHCGR","SCN5A",0.0142763650283554
"KANK3","MS4A15",0.0142744311413675
"KIT","LINGO1",-0.0142736830553342
"CDH17","SLC19A1",0.0142707382144569
"C3orf14","GALR1",0.0142706284802412
"LPAR6","SLC24A2",0.0142516961474166
"NTSR1","PPP1R16B",0.0142504968306357
"LOXHD1","SCEL",-0.0142468107527088
"FER1L5","NTRK2",-0.0142282040166923
"PTPRB","SLCO1A2",0.0142235424544151
"PCDHA5","PIK3C2G",0.0142215922073034
"ATP8A2","CNR1",-0.0142199844181051
"LINGO1","ZBED3",0.0142151081633482
"COBLL1","KLK7",0.0142035579071464
"ABCB1","ADAM12",-0.0141901092399226
"CDH17","HSH2D",0.0141753813469994
"CCDC168","PIK3C2G",0.014174899342414
"ICOS","PANX2",-0.0141742081467401
"CCDC168","LINGO1",-0.014173083380151
"COL17A1","SCEL",-0.0141690122675988
"CEACAM5","RHOJ",0.0141679813386771
"ELN","SRPRB",0.0141628604622707
"CDH10","DNAJC18",-0.01415704730832
"MUC1","RECK",-0.0141539654165329
"EPS8","ICOS",-0.0141492799284237
"APOBR","OCA2",-0.0141479661218336
"OCA2","TBC1D30",-0.0141473163290457
"ATP8A2","MAS1L",-0.0141451010270155
"LIPJ","MC5R",-0.0141380122521773
"AQP5","CHRNA1",-0.0141355283045881
"DSEL","MET",0.014122705595824
"ARHGAP19","FER1L5",-0.0141201468109005
"EPCAM","RAB3B",-0.0141141055537205
"ELN","GABRA2",0.0141092696462036
"GABRA3","HLA-A",0.0141042374660525
"CALCRL","SHKBP1",-0.0141039146602897
"ICOS","OXGR1",0.0141009306638034
"MS4A15","PSD2",-0.0140978141782857
"CX3CL1","TMC5",0.0140884085034235
"CX3CL1","VANGL1",-0.0140866618018872
"CORIN","PLEKHN1",-0.014079592958834
"CSF1","GRPR",-0.0140770010303367
"EZR","PTK7",0.0140718414593786
"ADAM12","CRHR2",0.0140712134477228
"CACNA1I","RGS19",0.0140628473198562
"EFR3B","SHKBP1",0.0140620604246811
"CLDN9","FLVCR1",-0.0140518238420518
"ADD3","MC5R",0.0140500571751417
"LRRIQ3","RAI2",0.0140418955099226
"EZR","PLPP2",-0.0140373942693592
"KCNB2","MBP",-0.0140297370311959
"CEACAM7","SRPRB",-0.0140145099805225
"CD99L2","MCEMP1",-0.0140134611735001
"ABCC4","ITGB3",-0.0140106936864496
"LRRC46","PTPRB",-0.0140093536301729
"CDH10","LIPJ",0.0140086273323076
"CSPG4","LHCGR",0.0140016046992638
"ADD3","NTNG1",-0.0139995715400246
"CCR4","ITGB3",-0.0139987137681209
"PLAUR","SERINC2",-0.0139982054459464
"CHRNA1","GRIK5",-0.0139954729203754
"C3orf14","RHOJ",0.0139837971674472
"CALCR","PARD3B",-0.0139808594211134
"CLDN18","PLXNA4",-0.013959893621335
"MAS1L","SVIL",-0.0139585183342299
"ANPEP","GALR1",0.0139558230139496
"AQP5","TNNI2",-0.0139511943769762
"LIPJ","SLC22A18",-0.0139503097880381
"ABCC3","GNB2",0.0139448984137985
"GPRIN1","PSD2",0.0139448507061356
"GRIK1","HSH2D",0.013938655259996
"GALR1","VANGL1",-0.0139374640245957
"CLDN9","NOS1",-0.0139371951268746
"PCDHA5","SVIL",-0.01393510920528
"GRPR","TMC5",-0.0139337960908087
"GAB2","TRO",-0.0139335287192816
"CCR3","CLEC4F",0.0139320777592484
"ARHGAP19","PTPRB",-0.0139316758164226
"CHRNA2","HLA-A",-0.0139296373518533
"KCNH8","PSCA",-0.0139264089763556
"KANK1","TRABD2B",-0.0139179792110319
"FBLN2","PIK3C2G",-0.0139158238512337
"KLHDC7B","PPP1R16B",-0.0139116716208258
"ATP8A2","PLEKHN1",-0.0139054871227261
"CDH8","CORIN",0.0139043973824748
"TNNI2","XYLT1",-0.0139006788500897
"ABCC3","DOK3",-0.0138881968366482
"CA9","PSCA",0.013886989273945
"BMX","KCNK9",0.0138857371872769
"ERBB2","VANGL1",0.013885099356187
"DCT","EDNRB",0.0138751655366517
"LRP1","MET",-0.0138746640125131
"KCNB2","TPRN",-0.0138607645417046
"AQP4","CDH17",0.01385521407966
"PIK3C2G","TXNIP",0.0138482640996753
"CHRNA1","LINGO1",-0.0138468814650976
"CHRNA1","SNTG2",0.0138311155465856
"CX3CR1","RGS9BP",0.013829768263747
"ERBB2","NTNG1",-0.0138290192388188
"DUS1L","LHCGR",-0.0138270935014665
"DSEL","KLK7",-0.0138265827319736
"ALK","IYD",-0.013822110965619
"GAS7","PRRT3",-0.0138210105269582
"PIEZO2","TBC1D30",0.0138209725292947
"CLDN3","TXNIP",0.013818288550875
"SCEL","SLCO1A2",-0.013817450635527
"SLC19A1","SLC4A4",-0.0138150706388897
"BLNK","CLDN9",0.0138058989099545
"JAM2","TREML4",0.0138024021573876
"PCDHB12","SRCIN1",0.0138015384266396
"ABCC3","SLC4A4",-0.0138005185306673
"GAB2","IL12RB1",0.0138000993748791
"EPB41L2","OCA2",-0.0137973217114849
"PLAUR","SCN5A",-0.0137947407169786
"ERBB2","PLAUR",-0.0137929617926352
"CSF1","SCN5A",-0.0137691728454433
"CLCA4","PIEZO2",0.0137687065127662
"ANPEP","CEACAM5",-0.0137683078191275
"GNB2","MYO1G",0.0137670887911276
"CCDC154","PLPPR5",-0.0137575188611363
"ABCG2","KLK7",-0.0137566715964935
"GFRA2","PLCD3",-0.0137439446345321
"PRRT3","SHKBP1",0.0137424976535866
"ANPEP","CLDN9",0.0137229829577184
"AADAT","SAMSN1",-0.0137204456753172
"SLC16A7","TREML4",0.0137196324179733
"SIGLEC7","TMC5",-0.0137177151418577
"DGKB","IL6ST",0.0137110730052171
"BLNK","MBP",0.0137040782727292
"RGS9BP","TRO",0.0137039217139104
"AMOTL2","ICAM2",-0.0137023705740813
"SCUBE3","SUSD2",-0.0136947467840558
"AQP4","C3orf14",0.0136945297336029
"SVIL","TRABD2B",0.0136856017897719
"GABRA2","GAS7",0.013685025257474
"DGKB","SLCO5A1",0.0136783347765343
"DCT","SLC26A6",-0.0136745886484371
"CLEC4F","ERBB2",0.0136723167360933
"ALK","SLC9A2",0.0136718136249042
"GABRA2","PPP1R16B",0.0136647014976409
"ADGRL2","PIK3C2G",-0.0136643599683456
"AQP5","GRIK5",0.0136637576136004
"ADAM33","ANO2",-0.0136636179109999
"ADAM12","BMX",-0.0136589780304471
"CHRM3","SLC4A4",0.0136492111046501
"LPAR3","PLPPR5",0.0136404917634708
"CRYBG3","SLC35G2",-0.0136390055023525
"DUS1L","TMEM40",0.013634709052648
"GRIK1","NOS1",-0.0136322605497529
"EHD2","MPL",0.0136296282340701
"ALK","RECK",0.0136247656323517
"OCA2","SHKBP1",0.0136230032158347
"C3orf14","SLC14A1",-0.0136127491859787
"ANKRD35","PANX2",-0.0136104108949261
"ADAM22","MPL",0.0135952690058326
"HCAR3","TBC1D30",0.0135900489283871
"ALK","LGR6",0.01358191646439
"CCDC136","JAM2",-0.0135818905550161
"CCDC168","ZDHHC2",0.0135793128146009
"FER1L5","SRPRB",0.0135727099569354
"ABCG2","FGFR2",0.0135675981936974
"CYBRD1","GRPR",-0.0135669033497406
"GPRIN1","RGS9BP",-0.013564685417084
"B3GALT2","TMEM40",-0.0135623363202825
"CCDC154","ERMN",0.013559682308468
"EZR","FER1L5",0.0135515808600143
"CXCR2","SLC13A3",-0.0135456222628132
"F2RL3","KCNK9",-0.013543696398903
