"Gene1","Gene2","Correlation"
"ESAM","PLPP1",0.59735386807269
"ADGRA2","ADGRD1",0.5968072945365
"SLC16A7","SLIT3",0.59667045796677
"B3GALT2","DNAJC18",0.596559438429409
"KIT","LRCH2",0.596161909963565
"PKP3","TPRN",0.595784270928959
"ADGRD1","CCDC69",0.594848389467376
"RECK","SCN7A",0.594846079165524
"CCR2","MYO1G",0.594449424388337
"LRCH2","PTPRG",0.594413963129226
"ADGRD1","GAS7",0.59432452285585
"CRYBG3","RECK",0.594244534258133
"BMX","CLIC5",0.594070073438842
"PTPRM","SLC16A7",0.593922782253843
"FZD4","TGFBR2",0.593534995880524
"ARHGEF15","MRGPRF",0.59346183496466
"MCAM","RHOJ",0.593451012573508
"AQP1","PTPRB",0.593345750223893
"KIT","SCN7A",0.59327452862062
"LRP1","PLXNA4",0.593195409505345
"ABCB1","ADGRD1",0.5931708008026
"PDE3A","TGFBR2",0.593146242549018
"PTPRB","SCN7A",0.593075665278011
"PPP1R16B","SAMSN1",0.592924987112112
"PTPRM","RECK",0.592627307771529
"PPP1R16B","SLC16A7",0.592524922726023
"ESAM","FAM171A1",0.592313020827913
"LRCH2","PTPRM",0.59200919448947
"EHD2","ELN",0.591997910895169
"CCDC69","IL12RB1",0.591899093268562
"MAP4K1","TNFSF13B",0.591704520884247
"ICAM2","IL12RB1",0.591497451736522
"CDH5","RFTN2",0.591491030441985
"ADGRL2","PDE3A",0.591152677965172
"LRP1","PTPRM",0.591091133783079
"ITGA7","TEK",0.590954328775421
"COL17A1","TRABD2B",0.590878421158222
"CRYBG3","EPS8",0.590609759306626
"CLDN19","TRABD2B",0.590350745354551
"IL2RG","PPP1R16B",0.590302605937378
"LOXHD1","ROBO4",0.590231189096588
"EHBP1","UTRN",0.590117785885571
"PLXNA4","TGFBR2",0.589820878293252
"FAM171A1","LRCH2",0.589552761543606
"CORIN","ERMN",0.589248533807958
"ADGRL2","RHOJ",0.589203064757403
"CD48","DOK3",0.588953599357949
"NECTIN4","RAB25",0.588809703032381
"ADGRD1","GNG2",0.588576999156903
"ABCB1","TRAT1",0.588575485290645
"CD248","RHOJ",0.588405144225325
"EHBP1","TPRN",-0.588357575178043
"CX3CL1","RHOJ",0.588218825168424
"MET","SLC16A7",0.588087899653272
"ADGRL2","EPB41L2",0.588070269955107
"JAM2","PRKD1",0.588065959465768
"CLIC5","PPP1R16B",0.587665237519874
"ADGRD1","SCN7A",0.587572417839811
"PDE3A","UTRN",0.587501552383292
"RFTN2","SCN7A",0.587156774396628
"GNB2","UBE2S",0.587017706371301
"PPP1R16B","RHOJ",0.586800738136573
"ITSN1","LRP1",0.586479713382959
"CCDC69","SLC16A7",0.586034928731062
"GNG2","IL12RB1",0.585558801640621
"ADGRA2","PTPRM",0.585422872537926
"GUK1","PKP3",0.58537753290957
"CFL1","SHKBP1",0.5852011714883
"FAM171A1","RECK",0.584905056428749
"BMX","PTCH2",0.58476831385157
"CRYBG3","PKP3",-0.584606331857762
"GYPC","PPP1R16B",0.584602241027776
"PTPRB","ROBO4",0.584429701850704
"CRYBG3","GNB2",-0.583753711467611
"GNB2","TPRN",0.583239938299649
"GNB2","SHKBP1",0.583151070829053
"CRYBG3","PDE3A",0.582576847784343
"RFTN2","SLC24A2",0.582560637958293
"ABCB1","ABCG2",0.582541220957608
"FBLN2","PTK7",0.582502756145013
"FAM171A1","PRKD1",0.582484480502508
"DUS1L","UBE2S",0.582379335550895
"MS4A1","MYO1G",0.58229441061854
"FAM171A1","KIT",0.581658728856344
"MET","PIK3C2G",0.581511820915108
"CCDC69","CCR4",0.581418631565284
"CORIN","LRP1",0.581325446445772
"ADGRD1","BMX",0.581108850454151
"ADGRA2","MCAM",0.581085390359493
"B3GALT2","GNB2",-0.580711611979672
"MRGPRF","TGFBR2",0.580634654438547
"ABCB1","PLPP1",0.580629514536123
"CD248","FAM171A1",0.580479684731228
"EHD2","ROBO4",0.580457093396731
"ABCB1","KCNH8",0.580355357184957
"CDH13","PTPRB",0.58014557801132
"CD248","LRP1",0.58007297728436
"ABCB1","SCN7A",0.579966403402718
"GNG2","PTPRM",0.579788058711804
"ADD3","RECK",0.579735432326387
"HLA-A","IL12RB1",0.579269807440637
"FAM171A1","RFTN2",0.57922887517822
"ARHGEF15","PPP1R16B",0.579079932231249
"SLC16A7","UTRN",0.579063358422226
"CDH5","PPP1R16B",0.579046326945599
"ADGRD1","SLIT3",0.578765307437507
"CDH5","PTPRM",0.57852188773718
"SAMSN1","SLCO5A1",0.578492638200876
"CDH5","CLIC5",0.578222391311186
"CCDC69","IL2RG",0.577895851093114
"ADGRL2","GAS7",0.577621764646453
"DOK3","TNFSF13B",0.577590663165926
"EHD2","RHOJ",0.577326875007535
"GAS7","NT5E",0.577227314306166
"ADAM33","BMX",0.577061811748239
"ADGRL2","JAM2",0.576937933417457
"CDH13","PDE3A",0.57690381425154
"ELN","LRCH2",0.576852322407658
"ABCB1","CALCRL",0.576786320409328
"CRYBG3","THBS2",0.576508508959709
"ADAM33","AQP1",0.576448300870428
"FAM171A1","ITGA7",0.5763862977559
"CRB3","CRYBG3",-0.575803128748493
"KIT","PIK3C2G",0.575714972804235
"MS4A1","SAMSN1",0.575600099903174
"PDE3A","SLIT3",0.575479269207205
"ADGRA2","SLC16A7",0.575400080554606
"ABCB1","CX3CL1",0.575281453658509
"PDE3A","SLC16A7",0.575119394882083
"MET","SCN5A",0.575011824715555
"ADGRD1","SLC16A7",0.574978973062608
"ADAM33","ARHGEF15",0.574738770910089
"PKP3","RFTN2",-0.574659881950041
"CCDC69","TEK",0.574640083893064
"LRP1","RHOJ",0.57460859389798
"DOK3","MYO1G",0.574325863327517
"CRB3","EHBP1",-0.574275825967587
"GUK1","PARD3B",-0.574108813676088
"GYPC","TGFBR2",0.574039890626517
"CDH5","FZD4",0.573952775510826
"ROBO4","TGFBR2",0.57394190225067
"CLDN19","KCNH8",0.573864142991652
"ADGRD1","RECK",0.573768141421631
"JAM2","LRP1",0.573712959379493
"ADGRD1","ELN",0.573664834452194
"UBE2S","UTRN",-0.573544122668693
"ADAM12","PCDHB12",0.573435295811508
"CDH5","SLC16A7",0.573306318686284
"ABCB1","CLDN19",0.573240262151624
"GUK1","RGS19",0.573209498605384
"LRCH2","SVIL",0.572960486018923
"CRYBG3","RFTN2",0.572638895782702
"PTCH2","TRABD2B",0.572357199491713
"ADD3","EPB41L2",0.572312661952233
"CD48","SIGLEC7",0.572108513114969
"EPB41L2","THBS2",0.572068269675712
"GUK1","UBE2S",0.571896349436845
"CRB3","LRCH2",-0.571823245451807
"ABCB1","SLC16A7",0.571809610696461
"KIT","SCN5A",0.57158941961881
"PCDHB12","TGFBR2",0.571527306670239
"KANK3","MRGPRF",0.571500036260988
"ARHGEF15","ELN",0.571445155342074
"ADAM33","CD248",0.571440776071931
"ADGRD1","RHOJ",0.571315847326591
"EHD2","ESAM",0.571202032126363
"CDH13","PTPRM",0.571066965466569
"CX3CL1","TRABD2B",0.57097044980402
"RGS19","SHKBP1",0.570892869056483
"ELN","ITGA7",0.57084094247612
"CDH5","GYPC",0.570793921854677
"FILIP1L","RHOJ",0.570407145569692
"PLPPR5","SLC24A2",0.570405234817695
"ADGRD1","LRCH2",0.570374810672209
"ICAM2","MCAM",0.570112235781958
"GNB2","RAB25",0.569922470827536
"ARHGEF15","CALCRL",0.569741582373488
"EPB41L2","ITSN1",0.56972182996115
"PTCH2","ROBO3",0.569680520067105
"MCAM","TEK",0.569673287615813
"FAM171A1","SLC16A7",0.569666082084672
"ICAM2","TRAT1",0.569250228585645
"GNB2","PARD3B",-0.568714386454408
"ADGRA2","LOXHD1",0.568695381146415
"ADGRD1","PPP1R16B",0.568623123063741
"CD248","MCAM",0.568597973103856
"JAM2","PTCH2",0.568583882701669
"LRP1","SAMD4A",0.568574658656872
"KLK7","PIK3C2G",0.568383559593888
"MRGPRF","ROBO4",0.568352617416807
"SCN7A","TEK",0.568329031479182
"EHD2","LRP1",0.568302606838365
"ABCG2","PTPRB",0.568174461001151
"CRYBG3","SLC22A18",-0.567921306465919
"ITGA7","MCAM",0.567890468799412
"LRCH2","PKP3",-0.567644658200513
"FZD4","PTPRB",0.567569427202434
"FAM171A1","LRP1",0.567333073558601
"ABCB1","COL17A1",0.567136568442845
"CDH5","MET",0.567104975537581
"ADAM12","XYLT1",0.567048604745247
"PRKD1","SLC16A7",0.566923875991532
"ABCB1","OCA2",0.566842867245605
"ADGRA2","NT5E",0.566821325012374
"LOXHD1","RHOJ",0.566783895056699
"ABCB1","PTCH2",0.566761673813943
"CLIC5","SLC16A7",0.566749035092415
"ADGRL2","KIT",0.566602071164288
"FZD4","TEK",0.566461519053107
"PTPRM","UTRN",0.566294269207538
"AQP1","EDNRB",0.566266428211591
"CCDC69","CDH5",0.566231538548933
"ADAM12","SLIT3",0.56614168902839
"ADGRL2","SLC16A7",0.565869737614628
"CALCRL","EPB41L2",0.565713925813864
"PTK7","THBS2",0.565023945223071
"ABCB1","GNG2",0.564879052142736
"RHOJ","TRABD2B",0.56486770297266
"EHBP1","EPB41L2",0.564810988865779
"PTCH2","RHOJ",0.564784862121131
"KCNB2","RECK",0.564566989960473
"ELN","TGFBR2",0.564565116392249
"CFL1","UBE2S",0.564487006235775
"CRYBG3","GUK1",-0.564439743466293
"ADAM33","TGFBR2",0.564424740120075
"MYO1G","TNFRSF9",0.56379587826443
"RECK","SAMD4A",0.563674411404393
"PDE3A","PRKD1",0.563503011514994
"CX3CL1","ICAM2",0.563119447840541
"ADGRL2","EHBP1",0.563000441724338
"ABCB1","ADAM33",0.562944605147312
"PCDHB12","PCDHB4",0.562789767200112
"CX3CL1","FAM171A1",0.562618220237698
"EPB41L2","JAM2",0.562594881823348
"ITSN1","THBS2",0.562593536333922
"CRYBG3","GNG2",0.562571756962443
"BMX","SLC16A7",0.562180281043645
"ABCB1","CLCA4",0.562118958975548
"CDH13","CRYBG3",0.562105813750913
"ADGRA2","KIT",0.561950956681561
"AQP1","PTCH2",0.561889880273464
"KIT","SVIL",0.561752570509546
"ADAM12","ERMN",0.561611415344304
"CX3CL1","LGR6",0.561529001335401
"MCAM","SLIT3",0.561375687851964
"ELN","PRKD1",0.561193304704773
"CX3CL1","ROBO3",0.561073556098777
"EPB41L2","RHOJ",0.560665491946542
"ITSN1","LRCH2",0.560639282577025
"BMX","KIT",0.560577319488632
"GUK1","UTRN",-0.560372280568772
"ADAM33","LRCH2",0.560359359864309
"CCDC69","ROBO4",0.560352546923954
"CALCRL","FAM171A1",0.560271383531039
"FILIP1L","SLC16A7",0.56015027609494
"EHBP1","GNB2",-0.559988462657271
"KLK7","SCN5A",0.559976525588603
"ADGRL2","GNG2",0.559684923062373
"ICAM2","MRGPRF",0.559437556727021
"ADAM33","TRABD2B",0.559306834156458
"CRYBG3","KIT",0.559302959689342
"CLIC5","GNG2",0.559226827968145
"CALCRL","UTRN",0.55912674720111
"EDNRB","RHOJ",0.559091981089442
"ADAM12","CD248",0.559025520508323
"LOXHD1","TGFBR2",0.558738933329009
"CDH13","EHBP1",0.558691678742316
"DUS1L","PARD3B",-0.558528941374984
"PTPRG","SLC24A2",0.558498922231958
"CLDN19","LGR6",0.558403197164522
"CRYBG3","USP53",0.558397722929113
"CRB3","TPRN",0.558336805109911
"CX3CL1","JAM2",0.558162001899393
"ADGRA2","BMX",0.55807204795465
"ARHGEF15","GNG2",0.557884892614829
"CFL1","USP53",-0.557863319773797
"ELN","KANK3",0.557766578108889
"LRCH2","MET",0.557760405884758
"ABCC4","TGFBR2",0.557552866070718
"KIT","RECK",0.557544079622098
"PTPRG","RECK",0.557168774508784
"ADAM33","KIT",0.557097875150359
"PARD3B","UBE2S",-0.557094046351559
"KIT","MAS1L",0.556989733113668
"EPB41L2","NT5E",0.556942672241068
"CX3CL1","KIT",0.55689323034222
"FFAR4","SIGLEC7",0.556883532142213
"AQP1","PPP1R16B",0.556829860522299
"CRYBG3","MET",0.556712495388846
"ERMN","SLC24A2",0.556498331094814
"CHRM3","EDNRB",0.556480611556455
"CD2","DOK3",0.556315019123869
"CLCA4","OCA2",0.556281107464613
"ERMN","PLAUR",0.556134087821423
"RECK","UTRN",0.556117793718354
"PTPRG","UTRN",0.556087496931905
"CRB3","GUK1",0.556028473109385
"MRGPRF","SLIT3",0.555969879686876
"EDNRB","SLC16A7",0.555833837011416
"COL17A1","LGR6",0.555803972600584
"ABCB1","MS4A1",0.555792830490241
"CCDC69","KANK3",0.555707031537479
"ITSN1","UTRN",0.555459518471182
"LRCH2","PCDHB4",0.555428798157416
"CRYBG3","PTPRG",0.555419348493335
"PKP3","SLC22A18",0.555406291163867
"ADRB2","TGFBR2",0.555390087658335
"GNG2","PLPP1",0.554862995770422
"ADGRD1","PTPRB",0.554689920203753
"RHOJ","SCN7A",0.554682487517211
"ABCB1","EDNRB",0.554570556716062
"CLIC5","ICAM2",0.554444744255355
"ELN","SLIT3",0.554404011907915
"PRKD1","PTK7",0.554368316091928
"EPB41L2","PDE3A",0.554308813806009
"GFRA2","GYPC",0.554286953289077
"CDH13","MCAM",0.554183411279756
"BMX","GNG2",0.554083771371047
"PCDHB12","SLC24A2",0.553801952415786
"EHBP1","LRCH2",0.553673717483089
"RFTN2","THBS2",0.553474936546515
"ITGA7","PTPRB",0.553380558544068
"ABCB1","LRCH2",0.553272279107451
"PKP3","UBE2S",0.553236543967687
"CRYBG3","FILIP1L",0.553143981008825
"ITSN1","SLC16A7",0.5531306393226
"ADD3","GAS7",0.552942005249744
"FAM171A1","SLIT3",0.552907601038353
"ADAM12","PTPRG",0.552658046912377
"CDH13","SLIT3",0.5524697951287
"FILIP1L","JAM2",0.552384229158289
"ADD3","GNG2",0.552367172758214
"FZD4","JAM2",0.552276969746682
"CRYBG3","UBE2S",-0.552240608152146
"CX3CL1","PIK3C2G",0.552232136995756
"ABCC4","RECK",0.552172885360764
"ADGRD1","LRP1",0.551936284828556
"DUS1L","PTPRG",-0.551853096307078
"LRCH2","MRGPRF",0.551804247555555
"CCR4","MYO1G",0.551794994477804
"FILIP1L","PDE3A",0.551756970406762
"ELN","SCN7A",0.551624600373471
"ARHGEF15","EDNRB",0.551613497815549
"NT5E","TNFSF13B",0.551555968217147
"ARHGEF15","EHD2",0.551491925008648
"CLDN3","SLC19A1",0.551413171089653
"ADGRD1","TEK",0.551282416342137
"ABCA1","EPB41L2",0.551228926509764
"ADAM12","KCNB2",0.55120356279036
"EHBP1","THBS2",0.550984945551234
"EHBP1","SLC16A7",0.55088344562386
"CLCA4","SCN5A",0.550867247917443
"CRB3","RFTN2",-0.550659476395472
"BMX","MRGPRF",0.550505335155663
"CRYBG3","GAS7",0.550285961028104
"ADGRD1","ITGA7",0.550043676173366
"CLIC5","JAM2",0.550021400058124
"BMX","KANK3",0.55001377537391
"PKP3","PTPRB",-0.550001280536668
"GNG2","ICOS",0.54993931506529
"ADAM33","FBLN7",0.549883503920715
"CHRM3","PTPRB",0.549866647873886
"CCDC69","ICOS",0.549725590197461
"RAB25","TPRN",0.549700813373124
"ANKRD35","GYPC",0.549517112038561
"RFTN2","UTRN",0.549500235573053
"ELN","PLPP1",0.54943368225864
"PPP1R16B","TNFRSF9",0.549369873852829
"CD248","CDH5",0.549367077799234
"GAS7","SVIL",0.549237181849041
"FBLN2","FILIP1L",0.549120727546402
"COL17A1","KCNH8",0.549024537622128
"RECK","SVIL",0.548810281976515
"SLC19A1","UBE2S",0.548558508547036
"LRP1","PTK7",0.548533734632996
"GLP2R","SLC16A7",0.548416062384713
"DSEL","XYLT1",0.548352753398562
"GFRA2","ICAM2",0.548338905069264
"USP53","UTRN",0.548318771177086
"ADAM22","LRCH2",0.548280890912131
"PRKD1","PTPRG",0.548268865277756
"CRYBG3","SCN7A",0.548064869925976
"ADD3","RFTN2",0.547831100313467
"GYPC","PLPP1",0.547713686858582
"CORIN","LRCH2",0.547712106740776
"ABCC4","CRYBG3",0.547490269758364
"KIT","TRABD2B",0.54749017374384
"SAMSN1","TGFBR2",0.547409297985789
"GNG2","SCN7A",0.547325364269304
"BMX","GYPC",0.547320674583624
"MCAM","PLPP1",0.547300457796197
"CD248","GAS7",0.547284915334697
"FILIP1L","PTPRM",0.547213177120473
"ABCA1","LRCH2",0.547072165885202
"ABCC4","EPB41L2",0.546782843100598
"EDNRB","JAM2",0.546732428794051
"CLDN3","CRB3",0.546687310978732
"PKP3","TGFBR2",-0.546679070685857
"CRB3","SLC16A7",-0.546339148716672
"ADGRD1","EPB41L2",0.545860755609005
"PCDHB12","SLC16A7",0.545667574178424
"ABCC4","GNG2",0.545610666968742
"CRB3","UBE2S",0.545477431868923
"ADGRA2","PCDHB12",0.545397200380426
"ADAM33","MAS1L",0.545296576219393
"CCDC69","CLIC5",0.545284902830611
"ABCA1","GNB2",-0.545208155601173
"CCR2","ICAM2",0.545164035296445
"CDH5","EPB41L2",0.545159334767855
"CX3CL1","KCNH8",0.545114479733677
"GNG2","PKP3",-0.544940035687772
"ADGRD1","MRGPRF",0.544924279064833
"PRKD1","PTPRM",0.544889453585425
"CX3CL1","MRGPRF",0.544832225661531
"GNG2","MS4A1",0.544727234782397
"GNG2","PLXNA4",0.544394232035178
"CORIN","NT5E",0.54438424654239
"ARHGEF15","CLIC5",0.544286541179589
"GAS7","PPP1R16B",0.544197296214935
"ADGRA2","PPP1R16B",0.544125670796584
"ADGRL2","CDH13",0.544102077758868
"ITGA7","TGFBR2",0.54402909840167
"EHBP1","SLC22A18",-0.543795205150716
"EDNRB","ICAM2",0.543612865572056
"ADGRA2","EHD2",0.543395218589497
"RECK","TEK",0.543306047595537
"PARD3B","PTPRG",0.543263098740793
"LOXHD1","TEK",0.543219969515796
"ARHGAP19","CLDN19",0.543106712903616
"ADGRL2","SLIT3",0.543019505831661
"ABCB1","MAS1L",0.543010762443407
"ADRB2","PPP1R16B",0.542975025525072
"PLPP1","SLIT3",0.542805305169715
"TEK","UTRN",0.54264005237088
"ABCB1","ADGRA2",0.54253304738331
"ADGRD1","ARHGEF15",0.542293533785125
"FZD4","ITGA7",0.542258229997425
"CRYBG3","LRP1",0.542142051890824
"UBE2S","USP53",-0.542141377713668
"ITGA7","ROBO3",0.542093158820642
"ESAM","MRGPRF",0.541926380612679
"ADGRD1","CCR2",0.541897825786699
"MRGPRF","ROBO3",0.541681004822752
"EHD2","GYPC",0.541608951656709
"ABCB1","ADGRL2",0.541593346255731
"CORIN","PTK7",0.541491013784085
"ABCB1","PIK3C2G",0.541383506677682
"GNB2","USP53",-0.541366826782949
"TGFBR2","THBS2",0.541265563693277
"PARD3B","USP53",0.541172479237123
"LOXHD1","PTPRM",0.541102512711011
"LRP1","XYLT1",0.541100563403751
"ADGRD1","MAS1L",0.541086010641287
"EPB41L2","PPP1R16B",0.541009135037183
"ITGA7","PPP1R16B",0.540983561988869
"PCDHB12","THBS2",0.540945487835701
"GNG2","ROBO4",0.540916626934625
"ABCA1","SLC16A7",0.540846614531944
"PLPP1","RFTN2",0.540836350342959
"CDH2","CORIN",0.540826377311712
"SHKBP1","USP53",-0.540743349360715
"AQP1","TRABD2B",0.540733181779972
"FZD4","SLC16A7",0.540697783748761
"EHD2","JAM2",0.540670255557068
"CLDN3","PKP3",0.540578370854714
"TGFBR2","TRAT1",0.540506864118699
"GNG2","SLCO5A1",0.540372113899531
"EPS8","LRCH2",0.540336490512593
"CRB3","EPB41L2",-0.540290040086045
"COL17A1","OCA2",0.540206795615916
"KCNH8","MET",0.540162008722224
"ARHGEF15","CX3CL1",0.540010403947196
"JAM2","LOXHD1",0.539998944258041
"ANKRD35","CX3CL1",0.539561991085611
"EPB41L2","PLXNA4",0.539460496043587
"CLDN3","GNB2",0.539376058493074
"CLDN3","GUK1",0.5389776283167
"CDH5","MRGPRF",0.538950775387932
"EPS8","TGFBR2",0.538893552044912
"CCR2","JAM2",0.538855775609654
"CALCRL","SLIT3",0.538751708126764
"ADGRD1","FBLN2",0.538570928083426
"CORIN","KCNB2",0.5383974432507
"ICAM2","PTPRB",0.537990625215857
"CDH13","TEK",0.537935374932293
"ADAM12","TGFBR2",0.537840719048652
"PTPRB","SLC35G2",0.537564307660893
"ROBO4","SLIT3",0.537526703036164
"GUK1","PTPRG",-0.537521407228593
"KIT","PTPRB",0.537154844292171
"PTPRM","RHOJ",0.536878819109161
"ITGA7","PLXNA4",0.536798292122429
"ABCC4","UTRN",0.536521949973936
"RAB25","UTRN",-0.536507040498113
"CCDC69","SLCO5A1",0.536110294257097
"ADGRL2","CDH5",0.536050093544843
"AQP1","EHD2",0.535986636841234
"PCDHB12","UTRN",0.535967105306607
"CLCA4","TRABD2B",0.535936641767186
"ADGRD1","AQP1",0.535928063919402
"ADAM22","CRYBG3",0.535833160785746
"CCR2","SLC16A7",0.535796435083202
"CLIC5","EDNRB",0.535656573563755
"PLXNA4","SLIT3",0.53536955062317
"GLP2R","ITGA7",0.535256319053951
"ADRB2","CCDC69",0.535193630449089
"EDNRB","ROBO4",0.535163609914538
"GFRA2","PPP1R16B",0.534980083305865
"PTPRG","RFTN2",0.534893205665332
"GNG2","MAP4K1",0.534710947910133
"ICAM2","PTCH2",0.534667150975875
"ADGRA2","SVIL",0.534641864687908
"CLDN3","UBE2S",0.534514862643289
"ILDR2","THBS2",0.534477406366178
"ADGRL2","PTPRG",0.534405563635383
"SAMD4A","SLC16A7",0.534395046021838
"CALCRL","SCN7A",0.534359494328702
"ADAM22","SLC16A7",0.534319070606438
"ADAM12","EPB41L2",0.534278229642414
"BMX","ELN",0.534266322602518
"CALCRL","RECK",0.534265712450793
"DOK3","ICOS",0.534130793773942
"EHD2","SLIT3",0.534124962800823
"GNG2","IL2RG",0.534107878143715
"ADAM33","ICAM2",0.534004411645308
"JAM2","TRABD2B",0.533945752411974
"CFL1","CRYBG3",-0.533888234103462
"RECK","XYLT1",0.533869715679379
"SLCO5A1","TNFSF13B",0.533655086900369
"ABCG2","TEK",0.533637156698494
"ITGA7","MRGPRF",0.533517189531883
"ABCC4","LRCH2",0.533401866648575
"CCDC69","RHOJ",0.533395416749796
"CCR2","GAS7",0.533330812321034
"DOK3","FFAR4",0.53330743765118
"ADD3","PRKD1",0.533083315025284
"CALCRL","CHRM3",0.533068249487907
"NT5E","SLC16A7",0.53303537555967
"ABCB1","CD48",0.532962019734336
"CX3CL1","GYPC",0.532931647050698
"PIK3C2G","SCN5A",0.532867576270848
"SAMD4A","TGFBR2",0.532829456492385
"CX3CL1","PTCH2",0.532727435806534
"ADGRA2","CDH13",0.532638863390279
"GAS7","TEK",0.532624899397152
"SVIL","UTRN",0.532598179577117
"ADGRA2","PDE3A",0.532472583135401
"MET","TRABD2B",0.532282364363842
"CDH13","THBS2",0.532168695621289
"EPHB2","SAMSN1",0.532157574050713
"CD2","HLA-A",0.532138403615213
"CRB3","UTRN",-0.532110239840574
"FILIP1L","SAMD4A",0.532086145119281
"PTPRB","RECK",0.532027969976966
"CLCA4","DCT",0.531910378770439
"ADGRL2","UTRN",0.531847711658892
"NT5E","SAMD4A",0.531835363546774
"ICAM2","MS4A1",0.531745866023514
"CFL1","UTRN",-0.531694899022781
"SAMD4A","SLIT3",0.531528145091797
"ABCB1","CCR4",0.53109454171226
"ADAM22","EPB41L2",0.530936662593298
"KCNH8","KIT",0.53070749756757
"EHBP1","PDE3A",0.530517265592831
"PARD3B","SVIL",0.530506523005537
"CCDC69","PTPRB",0.530479948253077
"KIT","TEK",0.53038115166073
"CRYBG3","RAB25",-0.530264848431793
"CRYBG3","TPRN",-0.530232347046439
"MET","SCN7A",0.5301260823399
"ARHGEF15","FZD4",0.530080022040924
"EPB41L2","RAB25",-0.530072796062447
"ROBO3","TRABD2B",0.529982533243658
"EPB41L2","PTPRG",0.529948828374593
"ABCB1","CRYBG3",0.529944078696457
"ADD3","ADGRL2",0.529936939574727
"ERMN","THBS2",0.529855779350913
"CDH13","CDH5",0.529815194560664
"CORIN","ILDR2",0.529725451513768
"BMX","SCN7A",0.529487943368779
"ITSN1","RECK",0.529098098873572
"GNB2","ITSN1",-0.528853333749473
"EHD2","FAM171A1",0.52881663248327
"ELN","RFTN2",0.528712011709979
"PTK7","RECK",0.528626092453229
"PRKD1","XYLT1",0.528596770926523
"ADGRD1","PTCH2",0.528330549638947
"EHBP1","PKP3",-0.528261336263148
"FAM171A1","PTCH2",0.528210761553736
"ADGRL2","FILIP1L",0.528037624902759
"BMX","CX3CL1",0.527999623329135
"GNB2","SERINC2",0.527971803017288
"CHRM3","PLPP1",0.527632675558424
"ADAM12","ITSN1",0.52760834017499
"ABCG2","CALCRL",0.527547100362003
"ITSN1","PLXNA4",0.527468200062053
"DOK3","TNFRSF9",0.527141522478266
"CDH13","FILIP1L",0.527079517050844
"ITGA7","LOXHD1",0.526965176076333
"AQP1","CD248",0.526948249854836
"CCR4","SLC16A7",0.526883990221257
"PKP3","RAB25",0.52670932821583
"CD248","EFNB1",0.526500843688928
"ITSN1","RFTN2",0.526414981415154
"PCDHB12","RHOJ",0.526391591637482
"DUS1L","ITSN1",-0.526373730396069
"F2RL3","KANK3",0.526270465833231
"ELN","ROBO3",0.526265204646798
"KCNH8","KLK7",0.525980651737682
"GAS7","XYLT1",0.525860457389355
"CLIC5","CRYBG3",0.525857246861496
"ITGA7","SLC16A7",0.525838605933659
"PTK7","SLC24A2",0.525744323426419
"MRGPRF","PTK7",0.52555569742376
"ESAM","F2RL3",0.525524236859919
"EPHB2","SIGLEC7",0.525387386204132
"LRCH2","SAMD4A",0.525278798219724
"CCDC69","PTCH2",0.525101983876558
"CALCRL","FILIP1L",0.525094616758939
"ADAM33","PRKD1",0.525035719531929
"CDH5","KANK3",0.524887395085368
"AQP1","GNG2",0.524886763329767
"CD48","TGFBR2",0.524881456589424
"RAB25","SLC16A7",-0.524748989629237
"CCDC69","MYO1G",0.524738039686487
"EHBP1","FILIP1L",0.524514335789391
"GNG2","PCDHB12",0.524455797221955
"JAM2","PCDHB12",0.524454432822895
"CRB3","DUS1L",0.524255642852845
"EPB41L2","FAM171A1",0.523987354619179
"CDH13","PTPRG",0.523950543618437
"FILIP1L","TEK",0.52381645229298
"EFNB1","KANK3",0.523717794953032
"SVIL","TGFBR2",0.523672211396037
"CCDC69","GFRA2",0.523663568110282
"GAS7","ITSN1",0.523627822080891
"GNG2","SAMD4A",0.523612428866967
"MYO1G","SIGLEC7",0.523511087423404
"KCNB2","PRKD1",0.523497600845909
"GNG2","PDE3A",0.52324621606786
