"Gene1","Gene2","Correlation"
"ITGB3","THBS2",0.513349064852541
"CRYBG3","UBE2S",-0.513290183021691
"EPCAM","PLPP2",0.513255346670264
"HSH2D","SIGLEC7",0.51309924995528
"PRKD1","RECK",0.513059017806286
"RFTN2","SCN7A",0.512812466610705
"ABCB1","CALCRL",0.512699158517574
"ADAM12","CDH13",0.512641457361057
"PTPRG","RHOJ",0.512363137893356
"CX3CR1","GAS7",0.512306932013731
"CYBRD1","TGFBR2",0.512208571420075
"EHD2","RHOJ",0.512074766394875
"PIEZO2","SLIT3",0.511823314325503
"KANK3","RAI2",0.511821501758389
"IL12RB1","LPAR6",0.5118197094784
"SCN7A","TEK",0.511746405222857
"ABCA1","SLC4A7",0.511554383372343
"NCAM1","PRKD1",0.511498701399079
"CLIC5","MAP4K1",0.511480487060828
"CLIC5","GAS7",0.511401122614268
"ADAM12","MRGPRF",0.511372993450437
"CDH13","PIEZO2",0.511065008093891
"CDH13","LRP1",0.510973423270227
"AQP1","ARHGEF15",0.510962786365634
"IL6ST","SLC4A7",0.51093802058595
"ABCB1","MAP4K1",0.510900786587999
"MS4A1","TEK",0.510692068202104
"B3GALT2","UBE2S",-0.510249048982874
"AQP1","RHOJ",0.510008849928794
"IL2RG","RGS19",0.509686549325396
"ABCG2","RHOJ",0.509258089074453
"JAM2","SLIT3",0.509172921824517
"ADAM22","PKP3",-0.509127797203475
"PLPP1","ROBO4",0.509013752655366
"ARHGEF15","CLIC5",0.508627785589478
"RAI2","ROBO4",0.508396707277552
"LPAR6","TRAT1",0.508305337985774
"MAP4K1","TNFSF13B",0.508175045812383
"CLDN19","COL17A1",0.508143972131909
"CFL1","CLDN18",-0.508026216750236
"F2RL3","ROBO4",0.507470534767212
"PRKD1","PTPRG",0.507328929847122
"PTPRB","ROBO4",0.507180275435168
"GAS7","PTPRM",0.507008112684869
"ADGRA2","PTPRB",0.506919537209698
"FILIP1L","FZD4",0.506838912001881
"MAS1L","TGFBR2",0.506831435019245
"CYBRD1","PTPRB",0.506759356930571
"ADRB2","LPAR6",0.506563576783039
"B3GALT2","UTRN",0.506507088994916
"CSF1","ICOS",0.506374462382092
"LRP1","RFTN2",0.506182923686532
"CALCRL","FILIP1L",0.505929055812752
"APOBR","TNFRSF9",0.505805796070262
"ABCA1","UBE2S",-0.505708499180395
"CD2","LPAR6",0.505522434654505
"CCR4","GNG2",0.505225243060686
"LRCH2","RECK",0.505163285431444
"CD48","KLHDC7B",0.505154117883412
"GAS7","TEK",0.505045481148763
"CLIC5","TGFBR2",0.504973470400758
"CCR2","TGFBR2",0.504955882396775
"ABCB1","EDNRB",0.504674181589502
"PTPRB","SLC16A7",0.504581357990113
"CFL1","EHBP1",-0.504509120724749
"ESAM","JAM2",0.504480882174552
"MAS1L","TEK",0.504195090647518
"MAP4K1","SIGLEC7",0.50375108772688
"PCDHB12","PLPPR5",0.503706798978028
"ADRB2","CD2",0.503620205947288
"GALR1","LHCGR",0.503616197405764
"CRYBG3","SLC16A7",0.503610780935945
"RECK","SAMD4A",0.503609377085481
"APOBR","GYPC",0.503457849517516
"SLC24A2","SLIT3",0.503405240964053
"ABCB1","ADRB2",0.503187332559919
"ADGRA2","RECK",0.503186963801873
"GNG2","TEK",0.503158518590851
"CLIC5","DOK3",0.502963405535631
"ADAM22","LRCH2",0.502931512178461
"CRHR2","GRIK1",0.502920835473568
"FZD4","LRP1",0.50286289585131
"AQP1","CDH5",0.502698048757088
"GRIK1","PCDHA5",0.502659484133089
"GRIK1","ITSN1",0.502365058369286
"PKP3","RFTN2",-0.501973110451434
"ARHGEF15","EDNRB",0.501848611503825
"ADAM22","RAB25",-0.501569844970816
"CRYBG3","MET",0.500585955021346
"ADGRA2","ITGB3",0.500306466659806
"ABCA1","DUS1L",-0.500294359085801
"CCDC168","CFL1",-0.500202426121464
"CRYBG3","FILIP1L",0.500114825630037
"PTPRB","THBS2",0.499901579287635
"BAIAP2L1","RAB25",0.499824980597266
"KLHDC7B","MYO1G",0.499583585530215
"GNG2","RFTN2",0.499529384328254
"CYBRD1","SAMD4A",0.499369428194291
"SAMD4A","XYLT1",0.498953148350265
"CLDN3","RAB25",0.498796731653417
"CD48","LPAR6",0.498646519364788
"JAM2","ROBO4",0.498440331551343
"NECTIN4","PKP3",0.498397559409895
"SAMD4A","SLC24A2",0.498097745750187
"DOK3","RGS19",0.496964303363406
"GABRA2","GRIK1",0.496827063932097
"CFL1","TPRN",0.496767576448802
"CDH8","PLPPR5",0.496757296883154
"CD48","ICAM2",0.496743194482796
"ADGRA2","RHOJ",0.496691481772849
"FZD4","PTPRG",0.496668304661453
"DOK3","KLHDC7B",0.496269157922095
"DSEL","PTPRG",0.49620705208874
"RGS19","SLC4A7",-0.496020071732208
"PIEZO2","PTPRB",0.495775005989667
"CD48","HLA-A",0.495457889751084
"ICOS","LPAR6",0.495405190341402
"IL6ST","PTPRG",0.495379488522962
"IL6ST","SLC19A1",-0.495369083101204
"ADAM12","RHOJ",0.495083074408021
"PRKD1","THBS2",0.494364388885759
"ADGRA2","SAMD4A",0.494307202657094
"CCDC69","GAS7",0.494249467013799
"ABCA1","LRP1",0.494219639855027
"APOBR","CCDC69",0.494032064863408
"B3GALT2","FER1L5",0.493972223866276
"ADRB2","MS4A1",0.49387489839496
"ABCB1","SCN7A",0.493859349272835
"TEK","UTRN",0.493467393444356
"CRYBG3","USP53",0.493440315956697
"ADRB2","TNFRSF9",0.493382640070473
"NT5E","PTPRG",0.493351156569156
"GAS7","RFTN2",0.493301530911329
"GAS7","NT5E",0.49304495835228
"EDNRB","RFTN2",0.492927587301614
"CRYBG3","EPS8",0.492876593766499
"B3GALT2","CALCR",0.492784782976392
"CYBRD1","UBE2S",-0.49235881755738
"CYBRD1","FZD4",0.492294450961785
"ARHGEF15","CALCRL",0.492282630087973
"ADAM12","FZD4",0.492110930812484
"GYPC","IL12RB1",0.492040133111844
"BLNK","IL2RG",0.491960174546326
"KLHDC7B","TNFRSF9",0.491639557856208
"RECK","XYLT1",0.491557217379167
"ADRB2","IL12RB1",0.491451042876402
"CFL1","SLC4A4",-0.491366328085276
"CRYBG3","TPRN",-0.491285990061916
"EHD2","NT5E",0.491170322927263
"ADGRA2","PLPP1",0.491136140818007
"TGFBR2","TRAT1",0.490924307117058
"SLC4A7","UBE2S",-0.490845956372569
"ABCA1","GUK1",-0.490816575608136
"RAMP3","RGS19",0.490633038588879
"ABCC3","FAM171A1",-0.490525029999934
"MAS1L","SCN7A",0.490394805308162
"EPS8","UTRN",0.490363933042191
"ITSN1","LRP1",0.490233807484623
"BAIAP2L1","GNG2",-0.490150384877786
"PIEZO2","PTPRG",0.490026191849363
"B3GALT2","PTPRB",0.489932511772591
"ADAM22","PRKD1",0.489884500492199
"RECK","TGFBR2",0.48963837812846
"ADGRA2","TGFBR2",0.48962191199883
"CYBRD1","RECK",0.4894591172034
"IL12RB1","PPP1R16B",0.489402318394018
"FILIP1L","ROBO4",0.489225847109588
"RECK","SCN7A",0.489013053719682
"MS4A1","TNFSF13B",0.48892280178576
"ABCB1","RAMP3",0.488913693059486
"CALCRL","CRYBG3",0.488868295988212
"PKP3","PTPRB",-0.488856227794865
"RAI2","TEK",0.488692098947384
"APOBR","SHKBP1",0.488600253213075
"APOBR","HSH2D",0.488364278249528
"APOBR","FCGBP",0.48801730881484
"ADGRA2","MCAM",0.48781378603966
"FILIP1L","RHOJ",0.487665069775756
"ABCG2","JAM2",0.48763669041566
"ADRB2","FAM171A1",-0.487620068786478
"B3GALT2","SLC4A7",0.487592442328157
"CDH8","PCDHB12",0.487343371991223
"ADD3","CRYBG3",0.48731283245679
"B3GALT2","SCN7A",0.487296877505528
"CRB3","SLC16A7",-0.487284577900889
"ADAM33","EPCAM",-0.487106518917695
"SCN7A","SLIT3",0.486975735035222
"GNB2","SHKBP1",0.486895772710071
"PCDHB12","PCDHB4",0.486738816632212
"CCDC69","CSF1",0.486663102303257
"CORIN","PTPRG",0.486617271036944
"ADRB2","GAS7",0.486537552132949
"BMX","ESAM",0.486482904200859
"PKP3","SERINC2",0.486328735715357
"ADGRL2","UTRN",0.48618777319054
"CDH2","PRKD1",0.486144186470978
"NT5E","XYLT1",0.486103188027388
"PTPRG","SEMA6D",0.486004465609619
"PIEZO2","SLC4A4",0.485772363837198
"AQP1","CD248",0.485724190695304
"ICAM2","RAMP3",0.485677520947151
"LRP1","TEK",0.485501362367758
"ADGRA2","XYLT1",0.485471268526497
"IYD","TMC5",0.485416955702438
"RAMP3","TEK",0.485279813840799
"LRP1","PCDHB12",0.485052356335959
"CALCRL","PIEZO2",0.484961935143186
"CLIC5","GNG2",0.484624679812992
"ARHGEF15","MCAM",0.484534904699744
"ADGRA2","RAI2",0.484471954985103
"ITGB3","RFTN2",0.484369435057671
"SLC16A7","TGFBR2",0.484206885754729
"GNG2","NECTIN4",-0.484102108054006
"GAS7","GNG2",0.484054515232517
"DOK3","GYPC",0.483940021955575
"GAS7","XYLT1",0.483877539750936
"FZD4","PIEZO2",0.483630117020594
"PTPRB","RAI2",0.483462221028888
"ABCA1","GRIK1",0.483383136878155
"EPCAM","NECTIN4",0.483294090242535
"LRP1","RHOJ",0.483289530228064
"ADAM33","GAS7",0.48327446400727
"EHD2","MCAM",0.483263650435789
"GRIK1","PKP3",-0.483062538045932
"LRCH2","SLC35G2",0.482794452726367
"PIEZO2","SEMA6D",0.48276836130553
"CRYBG3","EHBP1",0.482667627729851
"GAS7","RHOJ",0.482506169709301
"PLPP1","RFTN2",0.482365608504109
"ADAM12","JAM2",0.482252489951216
"CLDN3","CLDN9",0.482193997234545
"CORIN","PRKD1",0.482122505001904
"RGS19","SHKBP1",0.482088571309812
"ABCC3","LRP1",0.481877108587062
"CDH10","SLC5A12",0.481838399105694
"CRYBG3","THBS2",0.481474742763305
"CD248","F2RL3",0.481401440151236
"BLNK","TRAT1",0.481242118007703
"BLNK","SAMSN1",0.481139654353567
"LRCH2","NCAM1",0.481135490104167
"FZD4","PCDHB12",0.48109910254706
"DSEL","RECK",0.480780115040578
"AQP3","SCEL",0.480659725322724
"CRB3","UTRN",-0.48060693810604
"EHD2","FBLN2",0.480555062040122
"ABCA1","TGFBR2",0.480500655957814
"PCDHB12","PTPRB",0.48027706910382
"IL2RG","PPP1R16B",0.480227712005409
"SLIT3","XYLT1",0.480227313711964
"NT5E","SLC24A2",0.480187167430449
"FILIP1L","IL6ST",0.480068906208382
"ITGB3","PRKD1",0.47944908838492
"GAS7","PTPRB",0.47930255382926
"PRKD1","PTPRB",0.479033082197954
"TPRN","UBE2S",0.478938818736701
"CSF1","LPAR6",0.478873224337417
"ABCB1","HSH2D",0.478835446566136
"JAM2","RFTN2",0.478817047355738
"CRB3","NECTIN4",0.478785321139164
"ADD3","IL6ST",0.478717278313254
"CYBRD1","DUS1L",-0.478716556160272
"BAIAP2L1","EPCAM",0.478524845426299
"DUS1L","IL6ST",-0.478266176906564
"ADAM12","PIEZO2",0.47813420652482
"RECK","RHOJ",0.478070016909175
"CCR2","GNG2",0.477973617465501
"CCDC69","LPAR6",0.47791771120159
"CXCR2","HCAR3",0.47757991093731
"CLIC5","RAMP3",0.477474316297656
"RAI2","RAMP3",0.477464469381575
"FILIP1L","ITGB3",0.477186539403253
"IL6ST","SAMSN1",0.477080973271373
"GRIK1","PLPPR5",0.477048310780389
"B3GALT2","GALR1",0.476815782472731
"ITSN1","PTPRG",0.476776065584922
"BLNK","TNFRSF9",0.476734678729697
"RAI2","TGFBR2",0.476733006810615
"CCR4","MAS1L",0.476705247782198
"CORIN","NT5E",0.476593575930058
"ADRB2","TGFBR2",0.476478700826449
"CSF1","KLHDC7B",0.476478046340451
"RFTN2","UBE2S",-0.476408448443561
"RGS19","UTRN",-0.476199896019546
"CX3CR1","TGFBR2",0.476044908101582
"FZD4","GNG2",0.475860852643334
"DUS1L","RGS19",0.475486343761049
"PKP3","PLEKHN1",0.475350892545048
"ADAM22","EPS8",0.475303303097057
"RECK","SLC24A2",0.475290010673721
"FZD4","ITGB3",0.475103370981071
"CLDN18","PCDHB12",0.475050735806939
"FZD4","PLPP1",0.475021414864071
"PCDHB12","SLC16A7",0.474915577372074
"EDNRB","GPC3",0.474876559049531
"CDH13","CRYBG3",0.474608501519987
"GALR1","GRIK1",0.474493534746256
"CYBRD1","SCN7A",0.4744408019652
"GRIK1","PTPRG",0.474221158120233
"AQP5","FGFR2",0.474140480277274
"ADAM22","GNB2",-0.473950340844875
"CCR4","GAS7",0.47387806385006
"ABCA1","PTPRB",0.473689380315388
"CCR4","TXNIP",0.473437002242094
"HSH2D","ICAM2",0.473404806275391
"EHD2","SAMD4A",0.473317519129387
"FILIP1L","SCN7A",0.473234090670805
"PLPP2","SLC16A7",-0.473136283748507
"BAIAP2L1","GNB2",0.473056120798632
"CLIC5","PTPRB",0.473026954926463
"PKP3","TPRN",0.473025695091845
"DUS1L","SLC4A7",-0.473022577292095
"ADAM33","ESAM",0.472916456849098
"BLNK","IL12RB1",0.472884218897926
"RGS19","USP53",-0.472776505780127
"IL6ST","MAS1L",0.472472446244902
"CYBRD1","FILIP1L",0.472384768242911
"CDH5","MRGPRF",0.472281908514568
"APOBR","MAP4K1",0.472204280735155
"EPCAM","LRP1",-0.471814497524197
"ADAM12","CDH5",0.471747279820488
"ARHGEF15","MS4A1",0.471457441656962
"EHBP1","GUK1",-0.471269455287045
"CALCRL","CYBRD1",0.471258513746211
"BMX","FZD4",0.471151605290796
"CSF1","RGS19",0.471133204441486
"SAMD4A","SLIT3",0.471017299370815
"EPB41L2","RAB25",-0.470954415475559
"ADAM12","CRYBG3",0.470681390872602
"DUS1L","SLC19A1",0.470612259679154
"ADAM12","LRCH2",0.470282693913975
"BLNK","CCR4",0.470225743583611
"ICAM2","IL12RB1",0.470200941147819
"PDE3A","PTPRG",0.470109000470251
"GAS7","IL6ST",0.469888690652131
"CSF1","TNFSF13B",0.46987221260651
"PTPRG","UBE2S",-0.469740190197062
"CX3CR1","RAI2",0.469673606872176
"PRKD1","SAMD4A",0.469550558690155
"LRP1","PIEZO2",0.469383472650418
"IL6ST","UBE2S",-0.469240882475526
"ADAM33","FZD4",0.469219898578598
"GAS7","SAMSN1",0.469141860321912
"KLHDC7B","SAMSN1",0.469066014928253
"BAIAP2L1","PKP3",0.468933209657709
"GUK1","SLC22A18",0.468758067303229
"CRYBG3","TEK",0.46872965405557
"JAM2","PTPRG",0.468462785582951
"CDH5","ITGB3",0.468321186892995
"APOBR","SAMSN1",0.46823722930922
"GUK1","PKP3",0.468201203593984
"CLDN18","CRHR2",0.468078991114329
"ABCG2","BMX",0.468048771311395
"CRB3","PTPRG",-0.468031300879535
"ABCB1","RAI2",0.467951157438969
"CRHR2","LHCGR",0.467894731733422
"CHRNA1","LRP1",0.46778856366324
"CX3CR1","IL6ST",0.467759784857235
"HSH2D","RAMP3",0.467686483180642
"CCDC136","RAB25",-0.467683834092535
"RECK","TEK",0.467571518170105
"FER1L5","LHCGR",0.467550380415232
"ADAM33","ROBO4",0.467506600152468
"CDH13","CORIN",0.467352624568829
"FZD4","PKP3",-0.467234330717204
"GNG2","PTPRM",0.467223485157687
"ABCG2","TGFBR2",0.467199230313211
"ABCC3","ADRB2",0.467085164851717
"CST6","TMEM40",0.46684683960945
"AQP1","LGR6",0.46683120753454
"ABCG2","FZD4",0.466815815577676
"CDH5","F2RL3",0.466703269805393
"APOBR","MRGPRF",0.466417434515588
"CALCR","RFTN2",0.46608473541896
"CALCRL","PTPRG",0.466080228500228
"PCDHB12","PIEZO2",0.46605541519069
"CLDN18","LRP1",0.465954759925725
"ADAM33","GFRA2",0.465915616541877
"CALCRL","JAM2",0.465789610730041
"CLDN18","FER1L5",0.465527927844534
"ADGRA2","PTPRG",0.465287374183306
"PIEZO2","PKP3",-0.465274602610606
"IL12RB1","RGS19",0.465271101251897
"GAS7","SIGLEC7",0.465230687196349
"EFR3B","KLHDC7B",-0.46488562720765
"ARHGEF15","SLIT3",0.464883703130967
"ROBO4","TGFBR2",0.464869564084128
"ADRA1B","EHD2",0.464838745906273
"CLIC5","TXNIP",0.464836961546251
"MS4A1","TXNIP",0.464832146240672
"ADAM12","SEMA6D",0.46471850122463
"GUK1","LRCH2",-0.464662130697021
"JAM2","KANK3",0.464599802638708
"RFTN2","SLC16A7",0.464331029047025
"BLNK","MYO1G",0.464298040969398
"COL17A1","MRGPRF",0.464256613945185
"B3GALT2","CRYBG3",0.464250924153569
"ADGRA2","JAM2",0.464202737246102
"CALCRL","SLC16A7",0.464127078493173
"LRCH2","PLPP2",-0.464096696078219
"FBLN2","NT5E",0.46386771166956
"ABCG2","ARHGEF15",0.463843940414127
"PLPP1","SLIT3",0.463821576971445
"JAM2","LRP1",0.463640081088695
"ABCG2","EDNRB",0.463616928220341
"CX3CR1","RFTN2",0.463614648963412
"CLDN3","UTRN",-0.463438175321889
"IL12RB1","RAMP3",0.463395517367427
"DSEL","PIEZO2",0.463269251734952
"ROBO4","SLIT3",0.46317211808712
"BMX","CALCRL",0.463148844576201
"PIEZO2","TEK",0.46298896504458
"CEACAM5","SCEL",0.462874941228087
"DSEL","PKP3",-0.462690023249462
"GNG2","MYO1G",0.462674928255876
"AMOTL2","SAMD4A",0.462480740323441
"CALCRL","PCDHB12",0.462282017553634
"ADAM33","TGFBR2",0.462247054707955
"ABCA1","CALCR",0.462173684357095
"LOXHD1","PTPRB",0.462170538182632
"CCR2","TXNIP",0.462001732069177
"ITGB3","ROBO4",0.46194056547023
"PRKD1","SEMA6D",0.461834211213688
"CFL1","LRCH2",-0.461572203655456
"RFTN2","UTRN",0.461549338306536
"GNB2","PLAUR",0.461471836535869
"CHRNA1","CORIN",0.461470079476118
"ITGB3","PTPRB",0.461399522554011
"TEK","THBS2",0.461258448332953
"SERINC2","SLC4A7",-0.461123953142169
"CCDC136","EPCAM",-0.461023672732453
"MAS1L","SLIT3",0.46099335326724
"DSEL","GABRA2",0.460974220093626
"MYO1G","RGS19",0.460823290163725
"CRB3","RFTN2",-0.460554535285965
"DSEL","XYLT1",0.460459608397674
"EHD2","PLPP1",0.460398208497811
"PTPRG","RAB3B",0.460211984968816
"RFTN2","SEMA6D",0.460182183656514
"LPAR6","MYO1G",0.460141539387933
"PTPRM","RAB25",-0.460051985401848
"CSPG4","MCAM",0.460042725780238
"CCR2","GAS7",0.459948348069638
"FKBP2","GUK1",0.459839044188753
"ABCB1","DOK3",0.45966776642667
"B3GALT2","PCDHB12",0.459627933107189
"CFL1","SLC16A7",-0.459622094891677
"HLA-A","ICOS",0.459571119008668
"DOK3","GNG2",0.459520570696819
"PARD3B","TPRN",-0.459456431312557
"CLIC5","MAS1L",0.459427849061186
"GAS7","TNFRSF9",0.459415894500698
"DUS1L","PTPRB",-0.459381841796741
"CLDN3","SLC16A7",-0.459198643712104
"AQP1","ROBO4",0.459181748074158
"CDH13","RHOJ",0.459128077064835
"CYBRD1","TEK",0.459118728912987
"KLHDC7B","TNFSF13B",0.459077944250128
"ITGB3","SLC20A1",0.458916746348511
"MRGPRF","NT5E",0.458807005898215
"EHD2","SLIT3",0.458662802193654
"GYPC","IL2RG",0.458618340848905
"TPRN","UTRN",-0.458548358555823
"CDH13","UTRN",0.458494292913832
"CCR2","CSF1",0.458359824361719
"CLDN18","SAMD4A",0.458171982321969
"B3GALT2","CRB3",-0.457832821182141
"RAB25","SERINC2",0.457683039991031
"GABRA2","PLPPR5",0.457620112786232
"PLPPR5","PTPRG",0.457286801016579
"PTPRB","PTPRM",0.457272776248983
"EPCAM","SEMA6D",-0.457235909811399
"ADAM33","RECK",0.457203118032481
"CORIN","IYD",0.456694640639827
"PCDHB12","UTRN",0.45662547206093
"GNG2","PKP3",-0.456616476706094
"FZD4","ROBO4",0.456405103250047
"PTPRG","XYLT1",0.456321884470908
"GABRA2","LRCH2",0.456137051225366
"CD248","JAM2",0.456095072235941
"CALCR","LRP1",0.456071760233349
"APOBR","CD248",0.456069104964052
"CYBRD1","JAM2",0.455969355246134
"RAI2","RFTN2",0.455884466451992
"LRCH2","PLPPR5",0.455819640098972
"KANK3","RGS19",0.455696094428627
"SCN7A","UTRN",0.455670115094432
"COBLL1","USP53",0.455620882527165
"GNG2","RHOJ",0.455387670815238
"B3GALT2","SLC16A7",0.455274898959416
"FZD4","UTRN",0.455148757783544
"ITGB3","TEK",0.455042915377559
"ABCG2","CYBRD1",0.454903684881462
"CACNA1E","GRIK1",0.45481992843776
"SLC16A7","TEK",0.454796345003611
"ADAM12","EHD2",0.454788703927612
"CALCRL","CLIC5",0.454541914037599
"CD99L2","PLPP2",-0.45448178775321
"LRCH2","PTPRB",0.45442367445477
"MRGPRF","THBS2",0.454244832048084
"ADGRA2","PRKD1",0.454193220130186
"ADAM22","CDH2",0.454085342499894
"GNG2","PTPRB",0.45398104983068
"LRCH2","PIEZO2",0.453977331698476
"CRB3","GRIK1",-0.453791337958514
"PLPP1","PTPRB",0.453700169360803
"ABCA1","ABCC4",0.453186735870467
"IL6ST","PKP3",-0.453070087589201
"GNG2","JAM2",0.453018407312467
"EPCAM","GRIK1",-0.45300019151204
"LRP1","PTPRM",0.452779715237689
"RGS9BP","SIPA1L3",0.452763294162964
"ADAM33","PRKD1",0.452703032212987
"GRIK1","LRCH2",0.452642429588298
"CRB3","IL6ST",-0.452617107751853
"ABCG2","ESAM",0.452527945328342
"ADRB2","FFAR4",0.452491119807061
"PRKD1","TGFBR2",0.452259708447679
"CCDC69","ICAM2",0.452104660188423
"CYBRD1","PLXNA4",0.452102668549678
"HAS1","KANK3",0.45208230689673
"GRIK1","RAB3B",0.452030055020407
"DUS1L","SLC16A7",-0.45174197561403
"COL17A1","TRABD2B",0.451651358457664
"GRIK1","UTRN",0.451555245391171
"HLA-A","TNFSF13B",0.451512377500034
"PLPP1","TGFBR2",0.45138126901664
"PDE3A","PIEZO2",0.451354792548989
"PCDHB12","RFTN2",0.451307159379234
"ALK","EFR3B",0.451157885736094
"LRCH2","SERINC2",-0.451127358863774
"PRKD1","SLC24A2",0.451072732403046
"EHBP1","RGS19",-0.450849737271947
"USP53","UTRN",0.450613877621324
"PTPRB","TPRN",-0.450284025119356
"CCDC69","MAS1L",0.450232951702309
"SLC4A4","UTRN",0.450193367269636
"CD2","ICAM2",0.45016914617976
"PTPRM","TEK",0.450154153099574
"FZD4","RAI2",0.449832233576377
"CYBRD1","EDNRB",0.449738706669271
"BMX","RAI2",0.449689007276488
"RECK","SLC16A7",0.44950323917763
"SLC16A7","UBE2S",-0.449489241246846
"LRCH2","RAB3B",0.449224720397621
"GAS7","RAI2",0.449155881930663
"LRP1","SEMA6D",0.449138458705648
"DOK3","PPP1R16B",0.449079730688415
"CYBRD1","NT5E",0.448963800151571
"PKP3","RECK",-0.448962148598958
"IL6ST","PLPP1",0.448916146023607
"APOBR","GUK1",0.448907363994348
"IL6ST","PTPRM",0.44888062376722
"PIEZO2","SLC35G2",0.448728717209075
"LOXHD1","PCDHB12",0.448691528077868
"CSF1","FCGBP",0.448502264591515
"MS4A1","TGFBR2",0.448248672630489
"ITGB3","RECK",0.448202441114036
"PRKD1","XYLT1",0.447971748115155
"CCR4","IL6ST",0.447739311568407
"B3GALT2","RFTN2",0.447714249697671
"LRP1","RAI2",0.447702114845374
"ABCC3","GAS7",0.447581719115344
"PCDHB12","SLIT3",0.447546483089898
"EDNRB","GNG2",0.447418906032036
"ARHGEF15","FILIP1L",0.447389104692749
"ABCG2","PLPP1",0.447341458414331
"ABCA1","FILIP1L",0.447006585292964
"ARRDC4","TXNIP",0.446943219395406
"SEMA6D","SLIT3",0.446831351955188
"EHD2","FLVCR1",-0.446561054938885
"ABCB1","TNFSF13B",0.446540863334909
"PRKD1","RAI2",0.446486682567765
"ARRDC4","GAS7",0.446375119311865
"CLIC5","JAM2",0.446232034535823
"BMX","PPP1R16B",0.446136924802361
"ICOS","TGFBR2",0.446134597331842
"B3GALT2","IL6ST",0.445987708578344
"CD9","GRIK1",-0.44594883104226
"ADAM12","ITSN1",0.445915818071394
"ADAM33","ITGB3",0.445914414800711
"CALCR","TGFBR2",0.445912990727992
"ADAM12","PLPPR5",0.445802068950304
"GAS7","PRKD1",0.445790683694294
"PTPRM","TGFBR2",0.445723037470677
"FFAR4","MYO1G",0.445658356403117
"ICAM2","MS4A1",0.445608819405563
"GNB2","SLC4A4",-0.445592991267695
"CLIC5","HSH2D",0.445460033032095
"ITSN1","PKP3",-0.445432485180593
"ADAM12","IL6ST",0.445354998924421
"FZD4","SEMA6D",0.445342329658125
"CDH13","FZD4",0.445324888301949
"TGFBR2","THBS2",0.445285496358392
"APOBR","USP53",-0.445245376743357
"BMX","RAMP3",0.445147787153187
"PKP3","SLC4A7",-0.445108985393387
"PTPRB","UBE2S",-0.445097806629438
"CALCRL","PLPP1",0.445072968009454
"ADAM33","FILIP1L",0.445021423748725
"ABCA1","GNB2",-0.445008154697241
"IYD","SLC24A2",0.444891399689796
"ADAM12","CALCRL",0.444876237906449
"JAM2","RECK",0.444751016844864
"DGKB","GRIK1",0.444633806771836
"SLC16A7","SLC4A4",0.444274431967255
"CDH10","LHCGR",0.444272929571276
"CYBRD1","RAI2",0.444179579473067
"PIK3C2G","PLAUR",-0.444131017050435
"GNB2","GRIK1",-0.444130906294738
"CRB3","CRYBG3",-0.44397356639514
"ADAM33","GNG2",0.443652872201701
"PKP3","SCN7A",-0.443636259080045
"FFAR4","TNFRSF9",0.443615414634423
"ABCA1","SAMD4A",0.443474758129099
"BLNK","CCDC69",0.443468676022748
"PPP1R16B","PTPRB",0.443424122034761
"CALCR","GAS7",0.44331938674116
"ADAM12","EDA2R",0.443269071481704
"SCN7A","TPRN",-0.44323299148363
"CRB3","GNB2",0.443191318895755
"FFAR4","IL12RB1",0.44299682018181
"CD248","LRP1",0.442867512624457
"CLDN18","PTPRG",0.442809110638349
"RECK","RFTN2",0.442796911435957
"CRB3","SERINC2",0.442699392691126
"EHD2","FILIP1L",0.442618443118392
"DUS1L","PKP3",0.442610201975983
"CX3CR1","GNG2",0.442580383558949
"PTPRG","SCN7A",0.442545105851975
"ADAM33","PTPRB",0.442529540133632
"RHOJ","SEMA6D",0.442520413998152
"B3GALT2","CCDC168",0.442497364807209
"ADAM22","MUC1",-0.442486496660733
"EPCAM","PKP3",0.442403540724647
"CALCR","SCN7A",0.44236501316987
"CCR4","LPAR6",0.442323226694098
"CD248","HAS1",0.442260603893387
"FZD4","SLC16A7",0.442176570328867
"PTPRB","SLC35G2",0.441963139096707
"JAM2","RAMP3",0.441894097217399
"LRP1","PLPP1",0.441739265051059
"CRHR2","PCDHB12",0.44173567337353
"PIEZO2","SLC16A7",0.441733357779787
"HSH2D","RGS19",0.441606032781242
"CNR1","GNG2",0.441263216689903
